Date,Hour,RxCount,RxCount_Smoothed,RequiredStaff,ScheduledStaff,ScheduledHeadcount,ScheduleSource,OverUnder,OverUnderFlag
2023-07-06,17,5,9.0,1.25,0.8326038137654095,1.0,StaffSchedule,-0.4173961862345905,Understaffed
2023-07-07,8,3,6.0,1.0,0.8326038137654095,1.0,StaffSchedule,-0.16739618623459052,Understaffed
2023-07-07,9,9,8.666666666666666,2.25,1.902652408826523,2.0,StaffSchedule,-0.3473475911734769,Understaffed
2023-07-07,10,14,13.333333333333334,3.5,3.53630935440164,4.0,StaffSchedule,0.03630935440164018,Overstaffed
2023-07-07,11,17,18.666666666666668,4.25,5.345776279030777,6.0,StaffSchedule,1.095776279030777,Overstaffed
2023-07-07,12,25,26.0,6.25,6.572658143975652,7.0,StaffSchedule,0.3226581439756524,Overstaffed
2023-07-07,13,36,30.0,9.0,6.572658143975652,7.0,StaffSchedule,-2.4273418560243476,Understaffed
2023-07-07,14,29,27.333333333333332,7.25,5.345776279030777,6.0,StaffSchedule,-1.904223720969223,Understaffed
2023-07-07,15,17,18.666666666666668,4.25,3.53630935440164,4.0,StaffSchedule,-0.7136906455983598,Understaffed
2023-07-07,16,10,10.333333333333334,2.5,1.902652408826523,2.0,StaffSchedule,-0.5973475911734769,Understaffed
2023-07-07,17,4,7.0,1.0,0.8326038137654095,1.0,StaffSchedule,-0.16739618623459052,Understaffed
2023-07-08,8,3,6.0,1.0,0.8326038137654095,1.0,StaffSchedule,-0.16739618623459052,Understaffed
2023-07-08,9,9,9.666666666666666,2.25,1.902652408826523,2.0,StaffSchedule,-0.3473475911734769,Understaffed
2023-07-08,10,17,15.333333333333334,4.25,3.53630935440164,4.0,StaffSchedule,-0.7136906455983598,Understaffed
2023-07-08,11,20,24.0,5.0,5.345776279030777,6.0,StaffSchedule,0.345776279030777,Overstaffed
2023-07-08,12,35,28.0,8.75,6.572658143975652,7.0,StaffSchedule,-2.1773418560243476,Understaffed
2023-07-08,13,29,29.666666666666668,7.25,6.572658143975652,7.0,StaffSchedule,-0.6773418560243476,Understaffed
2023-07-08,14,25,24.0,6.25,5.345776279030777,6.0,StaffSchedule,-0.904223720969223,Understaffed
2023-07-08,15,18,15.333333333333334,4.5,3.53630935440164,4.0,StaffSchedule,-0.9636906455983598,Understaffed
2023-07-08,16,3,7.333333333333333,1.0,1.902652408826523,2.0,StaffSchedule,0.9026524088265231,Overstaffed
2023-07-08,17,1,2.0,1.0,0.8326038137654095,1.0,StaffSchedule,-0.16739618623459052,Understaffed
2023-07-09,8,4,7.0,1.0,0.8326038137654095,1.0,StaffSchedule,-0.16739618623459052,Understaffed
2023-07-09,9,10,10.333333333333334,2.5,1.902652408826523,2.0,StaffSchedule,-0.5973475911734769,Understaffed
2023-07-09,10,17,18.333333333333332,4.25,3.53630935440164,4.0,StaffSchedule,-0.7136906455983598,Understaffed
2023-07-09,11,28,24.666666666666668,7.0,5.345776279030777,6.0,StaffSchedule,-1.654223720969223,Understaffed
2023-07-09,12,29,30.333333333333332,7.25,6.572658143975652,7.0,StaffSchedule,-0.6773418560243476,Understaffed
2023-07-09,13,34,27.333333333333332,8.5,6.572658143975652,7.0,StaffSchedule,-1.9273418560243476,Understaffed
2023-07-09,14,19,24.0,4.75,5.345776279030777,6.0,StaffSchedule,0.595776279030777,Overstaffed
2023-07-09,15,19,14.333333333333334,4.75,3.53630935440164,4.0,StaffSchedule,-1.2136906455983598,Understaffed
2023-07-09,16,5,8.333333333333334,1.25,1.902652408826523,2.0,StaffSchedule,0.6526524088265231,Overstaffed
2023-07-09,17,1,3.0,1.0,0.8326038137654095,1.0,StaffSchedule,-0.16739618623459052,Understaffed
2023-07-10,8,4,4.5,1.0,0.882724823994828,1.0,StaffSchedule,-0.11727517600517201,Understaffed
2023-07-10,9,5,10.0,1.25,2.017188109082985,3.0,StaffSchedule,0.7671881090829848,Overstaffed
2023-07-10,10,21,18.666666666666668,5.25,3.749187789974471,4.0,StaffSchedule,-1.5008122100255288,Understaffed
2023-07-10,11,30,24.666666666666668,7.5,5.667580843381447,6.0,StaffSchedule,-1.8324191566185526,Understaffed
2023-07-10,12,23,28.666666666666668,5.75,6.96831843356627,7.0,StaffSchedule,1.21831843356627,Overstaffed
2023-07-10,13,33,29.0,8.25,6.96831843356627,7.0,StaffSchedule,-1.28168156643373,Understaffed
2023-07-10,14,31,27.666666666666668,7.75,5.667580843381447,6.0,StaffSchedule,-2.0824191566185526,Understaffed
2023-07-10,15,19,19.333333333333332,4.75,3.749187789974471,4.0,StaffSchedule,-1.0008122100255288,Understaffed
2023-07-10,16,8,10.333333333333334,2.0,2.017188109082985,3.0,StaffSchedule,0.017188109082984848,Overstaffed
2023-07-10,17,4,6.0,1.0,0.882724823994828,1.0,StaffSchedule,-0.11727517600517201,Understaffed
2023-07-11,8,7,10.5,1.75,0.882724823994828,1.0,StaffSchedule,-0.867275176005172,Understaffed
2023-07-11,9,14,12.333333333333334,3.5,2.017188109082985,3.0,StaffSchedule,-1.4828118909170152,Understaffed
2023-07-11,10,16,17.666666666666668,4.0,3.749187789974471,4.0,StaffSchedule,-0.2508122100255288,Understaffed
2023-07-11,11,23,22.666666666666668,5.75,5.667580843381447,6.0,StaffSchedule,-0.08241915661855259,Understaffed
2023-07-11,12,29,25.666666666666668,7.25,6.96831843356627,7.0,StaffSchedule,-0.28168156643373,Understaffed
2023-07-11,13,25,25.333333333333332,6.25,6.96831843356627,7.0,StaffSchedule,0.71831843356627,Overstaffed
2023-07-11,14,22,20.666666666666668,5.5,5.667580843381447,6.0,StaffSchedule,0.1675808433814474,Overstaffed
2023-07-11,15,15,15.0,3.75,3.749187789974471,4.0,StaffSchedule,-0.0008122100255287812,Understaffed
2023-07-11,16,8,9.0,2.0,2.017188109082985,3.0,StaffSchedule,0.017188109082984848,Overstaffed
2023-07-11,17,4,6.0,1.0,0.882724823994828,1.0,StaffSchedule,-0.11727517600517201,Understaffed
2023-07-12,8,2,6.5,1.0,0.882724823994828,1.0,StaffSchedule,-0.11727517600517201,Understaffed
2023-07-12,9,11,9.0,2.75,2.017188109082985,3.0,StaffSchedule,-0.7328118909170152,Understaffed
2023-07-12,10,14,16.333333333333332,3.5,3.749187789974471,4.0,StaffSchedule,0.24918778997447122,Overstaffed
2023-07-12,11,24,24.0,6.0,5.667580843381447,6.0,StaffSchedule,-0.3324191566185526,Understaffed
2023-07-12,12,34,26.666666666666668,8.5,6.96831843356627,7.0,StaffSchedule,-1.53168156643373,Understaffed
2023-07-12,13,22,26.0,5.5,6.96831843356627,7.0,StaffSchedule,1.46831843356627,Overstaffed
2023-07-12,14,22,18.666666666666668,5.5,5.667580843381447,6.0,StaffSchedule,0.1675808433814474,Overstaffed
2023-07-12,15,12,14.333333333333334,3.0,3.749187789974471,4.0,StaffSchedule,0.7491877899744712,Overstaffed
2023-07-12,16,9,9.0,2.25,2.017188109082985,3.0,StaffSchedule,-0.23281189091701515,Understaffed
2023-07-12,17,6,7.5,1.5,0.882724823994828,1.0,StaffSchedule,-0.617275176005172,Understaffed
2023-07-13,8,6,7.5,1.5,0.882724823994828,1.0,StaffSchedule,-0.617275176005172,Understaffed
2023-07-13,9,9,10.333333333333334,2.25,2.017188109082985,3.0,StaffSchedule,-0.23281189091701515,Understaffed
2023-07-13,10,16,20.333333333333332,4.0,3.749187789974471,4.0,StaffSchedule,-0.2508122100255288,Understaffed
2023-07-13,11,36,29.0,9.0,5.667580843381447,6.0,StaffSchedule,-3.3324191566185526,Understaffed
2023-07-13,12,35,34.0,8.75,6.96831843356627,7.0,StaffSchedule,-1.78168156643373,Understaffed
2023-07-13,13,31,29.666666666666668,7.75,6.96831843356627,7.0,StaffSchedule,-0.78168156643373,Understaffed
2023-07-13,14,23,23.666666666666668,5.75,5.667580843381447,6.0,StaffSchedule,-0.08241915661855259,Understaffed
2023-07-13,15,17,16.0,4.25,3.749187789974471,4.0,StaffSchedule,-0.5008122100255288,Understaffed
2023-07-13,16,8,10.0,2.0,2.017188109082985,3.0,StaffSchedule,0.017188109082984848,Overstaffed
2023-07-13,17,5,6.5,1.25,0.882724823994828,1.0,StaffSchedule,-0.367275176005172,Understaffed
2023-07-14,8,4,5.5,1.0,0.882724823994828,1.0,StaffSchedule,-0.11727517600517201,Understaffed
2023-07-14,9,7,12.333333333333334,1.75,2.017188109082985,3.0,StaffSchedule,0.26718810908298485,Overstaffed
2023-07-14,10,26,21.666666666666668,6.5,3.749187789974471,4.0,StaffSchedule,-2.750812210025529,Understaffed
2023-07-14,11,32,28.333333333333332,8.0,5.667580843381447,6.0,StaffSchedule,-2.3324191566185526,Understaffed
2023-07-14,12,27,30.666666666666668,6.75,6.96831843356627,7.0,StaffSchedule,0.21831843356627,Overstaffed
2023-07-14,13,33,27.666666666666668,8.25,6.96831843356627,7.0,StaffSchedule,-1.28168156643373,Understaffed
2023-07-14,14,23,24.666666666666668,5.75,5.667580843381447,6.0,StaffSchedule,-0.08241915661855259,Understaffed
2023-07-14,15,18,15.666666666666666,4.5,3.749187789974471,4.0,StaffSchedule,-0.7508122100255288,Understaffed
2023-07-14,16,6,9.0,1.5,2.017188109082985,3.0,StaffSchedule,0.5171881090829848,Overstaffed
2023-07-14,17,3,4.5,1.0,0.882724823994828,1.0,StaffSchedule,-0.11727517600517201,Understaffed
2023-07-15,8,4,8.5,1.0,0.882724823994828,1.0,StaffSchedule,-0.11727517600517201,Understaffed
2023-07-15,9,13,11.0,3.25,2.017188109082985,3.0,StaffSchedule,-1.2328118909170152,Understaffed
2023-07-15,10,16,19.0,4.0,3.749187789974471,4.0,StaffSchedule,-0.2508122100255288,Understaffed
2023-07-15,11,28,24.666666666666668,7.0,5.667580843381447,6.0,StaffSchedule,-1.3324191566185526,Understaffed
2023-07-15,12,30,32.666666666666664,7.5,6.96831843356627,7.0,StaffSchedule,-0.53168156643373,Understaffed
2023-07-15,13,40,33.666666666666664,10.0,6.96831843356627,7.0,StaffSchedule,-3.03168156643373,Understaffed
2023-07-15,14,31,29.333333333333332,7.75,5.667580843381447,6.0,StaffSchedule,-2.0824191566185526,Understaffed
2023-07-15,15,17,18.0,4.25,3.749187789974471,4.0,StaffSchedule,-0.5008122100255288,Understaffed
2023-07-15,16,6,9.333333333333334,1.5,2.017188109082985,3.0,StaffSchedule,0.5171881090829848,Overstaffed
2023-07-15,17,5,5.5,1.25,0.882724823994828,1.0,StaffSchedule,-0.367275176005172,Understaffed
2023-07-16,8,5,7.5,1.25,0.882724823994828,1.0,StaffSchedule,-0.367275176005172,Understaffed
2023-07-16,9,10,10.666666666666666,2.5,2.017188109082985,3.0,StaffSchedule,-0.48281189091701515,Understaffed
2023-07-16,10,17,15.666666666666666,4.25,3.749187789974471,4.0,StaffSchedule,-0.5008122100255288,Understaffed
2023-07-16,11,20,20.333333333333332,5.0,5.667580843381447,6.0,StaffSchedule,0.6675808433814474,Overstaffed
2023-07-16,12,24,25.666666666666668,6.0,6.96831843356627,7.0,StaffSchedule,0.96831843356627,Overstaffed
2023-07-16,13,33,24.666666666666668,8.25,6.96831843356627,7.0,StaffSchedule,-1.28168156643373,Understaffed
2023-07-16,14,17,25.333333333333332,4.25,5.667580843381447,6.0,StaffSchedule,1.4175808433814474,Overstaffed
2023-07-16,15,26,17.0,6.5,3.749187789974471,4.0,StaffSchedule,-2.750812210025529,Understaffed
2023-07-16,16,8,12.333333333333334,2.0,2.017188109082985,3.0,StaffSchedule,0.017188109082984848,Overstaffed
2023-07-16,17,3,5.5,1.0,0.882724823994828,1.0,StaffSchedule,-0.11727517600517201,Understaffed
2023-07-17,8,3,5.5,1.0,0.8378022747089694,1.0,StaffSchedule,-0.1621977252910306,Understaffed
2023-07-17,9,8,10.666666666666666,2.0,1.9145318454480345,2.0,StaffSchedule,-0.08546815455196555,Understaffed
2023-07-17,10,21,17.666666666666668,5.25,3.5583887224747515,4.0,StaffSchedule,-1.6916112775252485,Understaffed
2023-07-17,11,24,26.0,6.0,5.379153269071061,6.0,StaffSchedule,-0.6208467309289389,Understaffed
2023-07-17,12,33,31.666666666666668,8.25,6.613695316868612,7.0,StaffSchedule,-1.6363046831313879,Understaffed
2023-07-17,13,38,32.666666666666664,9.5,6.613695316868612,7.0,StaffSchedule,-2.886304683131388,Understaffed
2023-07-17,14,27,25.333333333333332,6.75,5.379153269071061,6.0,StaffSchedule,-1.370846730928939,Understaffed
2023-07-17,15,11,14.333333333333334,2.75,3.5583887224747515,4.0,StaffSchedule,0.8083887224747515,Overstaffed
2023-07-17,16,5,6.333333333333333,1.25,1.9145318454480345,2.0,StaffSchedule,0.6645318454480345,Overstaffed
2023-07-17,17,3,4.0,1.0,0.8378022747089694,1.0,StaffSchedule,-0.1621977252910306,Understaffed
2023-07-18,8,1,6.5,1.0,0.8378022747089694,1.0,StaffSchedule,-0.1621977252910306,Understaffed
2023-07-18,9,12,9.0,3.0,1.9145318454480345,2.0,StaffSchedule,-1.0854681545519655,Understaffed
2023-07-18,10,14,15.0,3.5,3.5583887224747515,4.0,StaffSchedule,0.058388722474751464,Overstaffed
2023-07-18,11,19,20.0,4.75,5.379153269071061,6.0,StaffSchedule,0.6291532690710611,Overstaffed
2023-07-18,12,27,27.0,6.75,6.613695316868612,7.0,StaffSchedule,-0.13630468313138788,Understaffed
2023-07-18,13,35,27.333333333333332,8.75,6.613695316868612,7.0,StaffSchedule,-2.136304683131388,Understaffed
2023-07-18,14,20,24.0,5.0,5.379153269071061,6.0,StaffSchedule,0.37915326907106106,Overstaffed
2023-07-18,15,17,16.666666666666668,4.25,3.5583887224747515,4.0,StaffSchedule,-0.6916112775252485,Understaffed
2023-07-18,16,13,12.333333333333334,3.25,1.9145318454480345,2.0,StaffSchedule,-1.3354681545519655,Understaffed
2023-07-18,17,7,10.0,1.75,0.8378022747089694,1.0,StaffSchedule,-0.9121977252910306,Understaffed
2023-07-19,8,3,4.5,1.0,0.8378022747089694,1.0,StaffSchedule,-0.1621977252910306,Understaffed
2023-07-19,9,6,7.333333333333333,1.5,1.9145318454480345,2.0,StaffSchedule,0.41453184544803445,Overstaffed
2023-07-19,10,13,13.333333333333334,3.25,3.5583887224747515,4.0,StaffSchedule,0.30838872247475146,Overstaffed
2023-07-19,11,21,24.0,5.25,5.379153269071061,6.0,StaffSchedule,0.12915326907106106,Overstaffed
2023-07-19,12,38,30.333333333333332,9.5,6.613695316868612,7.0,StaffSchedule,-2.886304683131388,Understaffed
2023-07-19,13,32,28.333333333333332,8.0,6.613695316868612,7.0,StaffSchedule,-1.3863046831313879,Understaffed
2023-07-19,14,15,19.333333333333332,3.75,5.379153269071061,6.0,StaffSchedule,1.629153269071061,Overstaffed
2023-07-19,15,11,11.666666666666666,2.75,3.5583887224747515,4.0,StaffSchedule,0.8083887224747515,Overstaffed
2023-07-19,16,9,8.333333333333334,2.25,1.9145318454480345,2.0,StaffSchedule,-0.33546815455196555,Understaffed
2023-07-19,17,5,7.0,1.25,0.8378022747089694,1.0,StaffSchedule,-0.4121977252910306,Understaffed
2023-07-20,8,6,7.5,1.5,0.8378022747089694,1.0,StaffSchedule,-0.6621977252910306,Understaffed
2023-07-20,9,9,11.666666666666666,2.25,1.9145318454480345,2.0,StaffSchedule,-0.33546815455196555,Understaffed
2023-07-20,10,20,19.0,5.0,3.5583887224747515,4.0,StaffSchedule,-1.4416112775252485,Understaffed
2023-07-20,11,28,25.666666666666668,7.0,5.379153269071061,6.0,StaffSchedule,-1.620846730928939,Understaffed
2023-07-20,12,29,30.0,7.25,6.613695316868612,7.0,StaffSchedule,-0.6363046831313879,Understaffed
2023-07-20,13,33,26.333333333333332,8.25,6.613695316868612,7.0,StaffSchedule,-1.6363046831313879,Understaffed
2023-07-20,14,17,24.666666666666668,4.25,5.379153269071061,6.0,StaffSchedule,1.129153269071061,Overstaffed
2023-07-20,15,24,17.0,6.0,3.5583887224747515,4.0,StaffSchedule,-2.4416112775252485,Understaffed
2023-07-20,16,10,13.0,2.5,1.9145318454480345,2.0,StaffSchedule,-0.5854681545519655,Understaffed
2023-07-20,17,5,7.5,1.25,0.8378022747089694,1.0,StaffSchedule,-0.4121977252910306,Understaffed
2023-07-21,8,3,7.0,1.0,0.8378022747089694,1.0,StaffSchedule,-0.1621977252910306,Understaffed
2023-07-21,9,11,9.0,2.75,1.9145318454480345,2.0,StaffSchedule,-0.8354681545519655,Understaffed
2023-07-21,10,13,16.0,3.25,3.5583887224747515,4.0,StaffSchedule,0.30838872247475146,Overstaffed
2023-07-21,11,24,22.333333333333332,6.0,5.379153269071061,6.0,StaffSchedule,-0.6208467309289389,Understaffed
2023-07-21,12,30,29.0,7.5,6.613695316868612,7.0,StaffSchedule,-0.8863046831313879,Understaffed
2023-07-21,13,33,30.0,8.25,6.613695316868612,7.0,StaffSchedule,-1.6363046831313879,Understaffed
2023-07-21,14,27,25.333333333333332,6.75,5.379153269071061,6.0,StaffSchedule,-1.370846730928939,Understaffed
2023-07-21,15,16,18.333333333333332,4.0,3.5583887224747515,4.0,StaffSchedule,-0.44161127752524854,Understaffed
2023-07-21,16,12,9.666666666666666,3.0,1.9145318454480345,2.0,StaffSchedule,-1.0854681545519655,Understaffed
2023-07-21,17,1,6.5,1.0,0.8378022747089694,1.0,StaffSchedule,-0.1621977252910306,Understaffed
2023-07-22,8,4,6.5,1.0,0.8378022747089694,1.0,StaffSchedule,-0.1621977252910306,Understaffed
2023-07-22,9,9,10.666666666666666,2.25,1.9145318454480345,2.0,StaffSchedule,-0.33546815455196555,Understaffed
2023-07-22,10,19,18.0,4.75,3.5583887224747515,4.0,StaffSchedule,-1.1916112775252485,Understaffed
2023-07-22,11,26,24.333333333333332,6.5,5.379153269071061,6.0,StaffSchedule,-1.120846730928939,Understaffed
2023-07-22,12,28,29.666666666666668,7.0,6.613695316868612,7.0,StaffSchedule,-0.3863046831313879,Understaffed
2023-07-22,13,35,29.0,8.75,6.613695316868612,7.0,StaffSchedule,-2.136304683131388,Understaffed
2023-07-22,14,24,24.666666666666668,6.0,5.379153269071061,6.0,StaffSchedule,-0.6208467309289389,Understaffed
2023-07-22,15,15,16.333333333333332,3.75,3.5583887224747515,4.0,StaffSchedule,-0.19161127752524854,Understaffed
2023-07-22,16,10,9.333333333333334,2.5,1.9145318454480345,2.0,StaffSchedule,-0.5854681545519655,Understaffed
2023-07-22,17,3,6.5,1.0,0.8378022747089694,1.0,StaffSchedule,-0.1621977252910306,Understaffed
2023-07-23,8,1,3.5,1.0,0.8378022747089694,1.0,StaffSchedule,-0.1621977252910306,Understaffed
2023-07-23,9,6,7.0,1.5,1.9145318454480345,2.0,StaffSchedule,0.41453184544803445,Overstaffed
2023-07-23,10,14,13.0,3.5,3.5583887224747515,4.0,StaffSchedule,0.058388722474751464,Overstaffed
2023-07-23,11,19,21.666666666666668,4.75,5.379153269071061,6.0,StaffSchedule,0.6291532690710611,Overstaffed
2023-07-23,12,32,24.333333333333332,8.0,6.613695316868612,7.0,StaffSchedule,-1.3863046831313879,Understaffed
2023-07-23,13,22,23.666666666666668,5.5,6.613695316868612,7.0,StaffSchedule,1.1136953168686121,Overstaffed
2023-07-23,14,17,17.666666666666668,4.25,5.379153269071061,6.0,StaffSchedule,1.129153269071061,Overstaffed
2023-07-23,15,14,13.0,3.5,3.5583887224747515,4.0,StaffSchedule,0.058388722474751464,Overstaffed
2023-07-23,16,8,9.0,2.0,1.9145318454480345,2.0,StaffSchedule,-0.08546815455196555,Understaffed
2023-07-23,17,5,6.5,1.25,0.8378022747089694,1.0,StaffSchedule,-0.4121977252910306,Understaffed
2023-07-24,8,3,4.0,1.0,0.8165507048139128,1.0,StaffSchedule,-0.1834492951860872,Understaffed
2023-07-24,9,5,6.0,1.25,1.865968110831792,2.0,StaffSchedule,0.615968110831792,Overstaffed
2023-07-24,10,10,11.0,2.5,3.4681271548802703,4.0,StaffSchedule,0.9681271548802703,Overstaffed
2023-07-24,11,18,20.333333333333332,4.5,5.242706454440967,6.0,StaffSchedule,0.7427064544409667,Overstaffed
2023-07-24,12,33,26.0,8.25,6.445933289318774,7.0,StaffSchedule,-1.8040667106812256,Understaffed
2023-07-24,13,27,27.333333333333332,6.75,6.445933289318774,7.0,StaffSchedule,-0.3040667106812256,Understaffed
2023-07-24,14,22,20.0,5.5,5.242706454440967,6.0,StaffSchedule,-0.2572935455590333,Understaffed
2023-07-24,15,11,14.333333333333334,2.75,3.4681271548802703,4.0,StaffSchedule,0.7181271548802703,Overstaffed
2023-07-24,16,10,7.666666666666667,2.5,1.865968110831792,2.0,StaffSchedule,-0.634031889168208,Understaffed
2023-07-24,17,2,6.0,1.0,0.8165507048139128,1.0,StaffSchedule,-0.1834492951860872,Understaffed
2023-07-25,8,3,8.0,1.0,0.8165507048139128,1.0,StaffSchedule,-0.1834492951860872,Understaffed
2023-07-25,9,13,10.0,3.25,1.865968110831792,2.0,StaffSchedule,-1.384031889168208,Understaffed
2023-07-25,10,14,15.333333333333334,3.5,3.4681271548802703,4.0,StaffSchedule,-0.031872845119729654,Understaffed
2023-07-25,11,19,20.666666666666668,4.75,5.242706454440967,6.0,StaffSchedule,0.4927064544409667,Overstaffed
2023-07-25,12,29,26.666666666666668,7.25,6.445933289318774,7.0,StaffSchedule,-0.8040667106812256,Understaffed
2023-07-25,13,32,29.0,8.0,6.445933289318774,7.0,StaffSchedule,-1.5540667106812256,Understaffed
2023-07-25,14,26,25.0,6.5,5.242706454440967,6.0,StaffSchedule,-1.2572935455590333,Understaffed
2023-07-25,15,17,17.666666666666668,4.25,3.4681271548802703,4.0,StaffSchedule,-0.7818728451197297,Understaffed
2023-07-25,16,10,10.333333333333334,2.5,1.865968110831792,2.0,StaffSchedule,-0.634031889168208,Understaffed
2023-07-25,17,4,7.0,1.0,0.8165507048139128,1.0,StaffSchedule,-0.1834492951860872,Understaffed
2023-07-26,8,4,5.5,1.0,0.8165507048139128,1.0,StaffSchedule,-0.1834492951860872,Understaffed
2023-07-26,9,7,10.666666666666666,1.75,1.865968110831792,2.0,StaffSchedule,0.11596811083179204,Overstaffed
2023-07-26,10,21,13.333333333333334,5.25,3.4681271548802703,4.0,StaffSchedule,-1.7818728451197297,Understaffed
2023-07-26,11,12,20.333333333333332,3.0,5.242706454440967,6.0,StaffSchedule,2.2427064544409667,Overstaffed
2023-07-26,12,28,22.666666666666668,7.0,6.445933289318774,7.0,StaffSchedule,-0.5540667106812256,Understaffed
2023-07-26,13,28,25.333333333333332,7.0,6.445933289318774,7.0,StaffSchedule,-0.5540667106812256,Understaffed
2023-07-26,14,20,22.0,5.0,5.242706454440967,6.0,StaffSchedule,0.24270645444096672,Overstaffed
2023-07-26,15,18,16.0,4.5,3.4681271548802703,4.0,StaffSchedule,-1.0318728451197297,Understaffed
2023-07-26,16,10,11.333333333333334,2.5,1.865968110831792,2.0,StaffSchedule,-0.634031889168208,Understaffed
2023-07-26,17,6,8.0,1.5,0.8165507048139128,1.0,StaffSchedule,-0.6834492951860872,Understaffed
2023-07-27,8,5,6.5,1.25,0.8165507048139128,1.0,StaffSchedule,-0.4334492951860872,Understaffed
2023-07-27,9,8,8.333333333333334,2.0,1.865968110831792,2.0,StaffSchedule,-0.13403188916820796,Understaffed
2023-07-27,10,12,13.333333333333334,3.0,3.4681271548802703,4.0,StaffSchedule,0.46812715488027035,Overstaffed
2023-07-27,11,20,20.666666666666668,5.0,5.242706454440967,6.0,StaffSchedule,0.24270645444096672,Overstaffed
2023-07-27,12,30,25.0,7.5,6.445933289318774,7.0,StaffSchedule,-1.0540667106812256,Understaffed
2023-07-27,13,25,28.666666666666668,6.25,6.445933289318774,7.0,StaffSchedule,0.1959332893187744,Overstaffed
2023-07-27,14,31,27.333333333333332,7.75,5.242706454440967,6.0,StaffSchedule,-2.5072935455590333,Understaffed
2023-07-27,15,26,22.333333333333332,6.5,3.4681271548802703,4.0,StaffSchedule,-3.0318728451197297,Understaffed
2023-07-27,16,10,13.666666666666666,2.5,1.865968110831792,2.0,StaffSchedule,-0.634031889168208,Understaffed
2023-07-27,17,5,7.5,1.25,0.8165507048139128,1.0,StaffSchedule,-0.4334492951860872,Understaffed
2023-07-28,8,5,4.0,1.25,0.8165507048139128,1.0,StaffSchedule,-0.4334492951860872,Understaffed
2023-07-28,9,3,6.333333333333333,1.0,1.865968110831792,2.0,StaffSchedule,0.865968110831792,Overstaffed
2023-07-28,10,11,13.666666666666666,2.75,3.4681271548802703,4.0,StaffSchedule,0.7181271548802703,Overstaffed
2023-07-28,11,27,21.0,6.75,5.242706454440967,6.0,StaffSchedule,-1.5072935455590333,Understaffed
2023-07-28,12,25,27.666666666666668,6.25,6.445933289318774,7.0,StaffSchedule,0.1959332893187744,Overstaffed
2023-07-28,13,31,27.0,7.75,6.445933289318774,7.0,StaffSchedule,-1.3040667106812256,Understaffed
2023-07-28,14,25,22.0,6.25,5.242706454440967,6.0,StaffSchedule,-1.0072935455590333,Understaffed
2023-07-28,15,10,14.0,2.5,3.4681271548802703,4.0,StaffSchedule,0.9681271548802703,Overstaffed
2023-07-28,16,7,7.333333333333333,1.75,1.865968110831792,2.0,StaffSchedule,0.11596811083179204,Overstaffed
2023-07-28,17,5,6.0,1.25,0.8165507048139128,1.0,StaffSchedule,-0.4334492951860872,Understaffed
2023-07-29,8,5,4.5,1.25,0.8165507048139128,1.0,StaffSchedule,-0.4334492951860872,Understaffed
2023-07-29,9,4,8.0,1.0,1.865968110831792,2.0,StaffSchedule,0.865968110831792,Overstaffed
2023-07-29,10,15,14.0,3.75,3.4681271548802703,4.0,StaffSchedule,-0.28187284511972965,Understaffed
2023-07-29,11,23,22.0,5.75,5.242706454440967,6.0,StaffSchedule,-0.5072935455590333,Understaffed
2023-07-29,12,28,31.0,7.0,6.445933289318774,7.0,StaffSchedule,-0.5540667106812256,Understaffed
2023-07-29,13,42,33.0,10.5,6.445933289318774,7.0,StaffSchedule,-4.054066710681226,Understaffed
2023-07-29,14,29,29.666666666666668,7.25,5.242706454440967,6.0,StaffSchedule,-2.0072935455590333,Understaffed
2023-07-29,15,18,18.0,4.5,3.4681271548802703,4.0,StaffSchedule,-1.0318728451197297,Understaffed
2023-07-29,16,7,9.333333333333334,1.75,1.865968110831792,2.0,StaffSchedule,0.11596811083179204,Overstaffed
2023-07-29,17,3,5.0,1.0,0.8165507048139128,1.0,StaffSchedule,-0.1834492951860872,Understaffed
2023-07-30,8,2,3.5,1.0,0.8165507048139128,1.0,StaffSchedule,-0.1834492951860872,Understaffed
2023-07-30,9,5,6.666666666666667,1.25,1.865968110831792,2.0,StaffSchedule,0.615968110831792,Overstaffed
2023-07-30,10,13,16.666666666666668,3.25,3.4681271548802703,4.0,StaffSchedule,0.21812715488027035,Overstaffed
2023-07-30,11,32,24.333333333333332,8.0,5.242706454440967,6.0,StaffSchedule,-2.7572935455590333,Understaffed
2023-07-30,12,28,30.333333333333332,7.0,6.445933289318774,7.0,StaffSchedule,-0.5540667106812256,Understaffed
2023-07-30,13,31,27.333333333333332,7.75,6.445933289318774,7.0,StaffSchedule,-1.3040667106812256,Understaffed
2023-07-30,14,23,25.0,5.75,5.242706454440967,6.0,StaffSchedule,-0.5072935455590333,Understaffed
2023-07-30,15,21,16.0,5.25,3.4681271548802703,4.0,StaffSchedule,-1.7818728451197297,Understaffed
2023-07-30,16,4,11.0,1.0,1.865968110831792,2.0,StaffSchedule,0.865968110831792,Overstaffed
2023-07-30,17,8,6.0,2.0,0.8165507048139128,1.0,StaffSchedule,-1.183449295186087,Understaffed
2023-07-31,8,2,7.0,1.0,0.8384561691672789,1.0,StaffSchedule,-0.16154383083272106,Understaffed
2023-07-31,9,12,10.0,3.0,1.9160261142054575,2.0,StaffSchedule,-1.0839738857945425,Understaffed
